flowStartMilliseconds,flowDurationMilliseconds,sourceIPAddress,destinationIPAddress,protocolIdentifier,packetTotalCount
1438318803707,0,20.213.44.78,201.126.110.97,6,1
1438318803707,0,124.4.251.24,201.126.50.119,6,1
1438318803707,0,201.126.47.196,15.85.37.234,6,1
1438318803708,0,209.255.121.19,201.126.22.72,6,1
1438318803708,0,201.126.50.225,166.42.110.119,1,1
1438318803708,0,201.126.50.225,122.193.132.207,1,1
1438318803708,0,134.215.206.150,107.166.163.242,1,1
1438318803708,0,201.126.50.225,56.152.179.21,1,1
1438318803708,0,201.126.50.225,169.80.201.81,1,1
1438318803708,0,172.182.150.253,201.126.50.225,1,1
1438318803708,0,193.177.57.47,182.55.159.64,6,2
1438318803708,0,201.126.50.225,82.119.96.234,1,1
1438318803708,0,201.126.50.225,98.147.122.246,1,1
1438318803708,0,201.126.50.225,83.111.144.224,1,1
1438318803708,0,201.126.50.225,173.21.219.58,1,1
1438318803708,0,208.42.124.3,201.126.50.225,1,1
1438318803669,38,200.54.127.255,182.55.216.35,6,3
1438318803708,0,200.60.129.108,37.151.100.17,6,1
1438318803708,0,201.126.50.225,72.144.197.169,1,1
1438318803708,0,201.126.50.225,203.12.223.66,1,1
1438318803708,0,201.126.50.225,16.149.204.164,1,1
1438318803708,0,201.126.50.225,82.109.196.216,1,1
1438318803708,0,201.126.50.225,4.74.183.27,1,1
1438318803709,0,167.235.237.176,182.55.218.21,6,1
1438318803709,0,201.126.50.225,67.164.137.76,1,1
1438318803699,9,143.91.89.115,182.55.28.84,6,2
1438318803709,0,208.207.50.201,201.126.50.225,1,1
1438318803709,0,161.82.5.163,201.126.50.225,1,1
1438318803709,0,1.251.250.144,145.182.92.160,6,1
1438318803709,0,187.186.205.84,201.126.50.225,1,1
1438318803709,0,201.126.50.225,104.69.154.80,1,1
1438318803709,0,201.126.50.225,133.51.49.65,1,1
1438318803709,0,201.126.50.225,221.22.112.0,1,1
1438318803709,0,201.126.50.225,22.200.143.127,1,1
1438318803709,0,182.55.16.14,104.231.101.70,6,2
1438318803709,0,56.209.8.107,200.60.159.125,17,1
1438318803710,0,200.55.16.77,83.22.230.20,6,1
1438318803710,0,77.75.100.138,201.126.50.225,1,1
1438318803710,0,210.248.163.29,201.126.50.225,1,1
1438318803710,0,201.126.50.225,2.41.24.174,1,1
1438318803710,0,201.126.50.225,67.30.246.141,1,1
1438318803710,0,201.126.50.225,221.121.66.124,1,1
1438318803710,0,201.126.50.225,170.245.174.77,1,1
1438318803710,0,201.126.50.225,166.250.213.21,1,1
1438318803710,0,95.166.230.42,145.5.43.168,6,1
1438318803710,0,201.126.50.225,66.248.21.245,1,1
1438318803710,0,201.126.50.225,166.48.244.86,1,1
1438318803710,0,201.126.50.225,85.141.240.243,1,1
1438318803711,0,110.94.20.42,134.138.171.150,6,1
1438318803711,0,111.115.194.62,201.126.50.225,1,1
1438318803711,0,95.106.9.204,201.126.50.225,1,1
1438318803349,361,120.218.94.129,145.182.83.20,6,4
1438318803711,0,125.51.69.244,145.182.67.186,6,1
1438318803711,0,201.126.50.225,118.102.17.149,1,1
1438318803514,196,85.11.242.7,200.55.37.58,6,37
1438318803711,0,85.214.177.196,201.126.50.225,1,1
1438318803711,0,107.167.119.175,134.215.207.21,6,1
1438318803711,0,164.67.17.251,201.126.50.225,1,1
1438318803711,0,145.5.243.50,11.14.239.128,6,1
1438318803711,0,221.5.130.243,201.126.50.225,1,1
1438318803711,0,72.91.207.112,201.126.60.249,17,1
1438318803705,6,15.181.80.183,145.187.34.67,6,2
1438318803711,0,115.171.192.147,145.5.179.110,6,1
1438318803711,0,201.126.50.225,72.131.77.171,1,1
1438318803711,0,201.126.50.225,173.168.209.15,1,1
1438318803711,0,222.235.165.251,201.126.50.225,1,1
1438318803711,0,201.126.50.225,94.226.65.5,1,1
1438318803711,0,201.126.50.225,166.35.255.13,1,1
1438318803711,0,201.126.50.225,69.132.189.119,1,1
1438318803712,0,201.126.50.225,87.30.201.172,1,1
1438318803712,0,201.126.50.225,209.240.85.169,1,1
1438318803711,0,193.177.57.122,182.55.157.195,6,5
1438318803712,0,168.6.189.187,134.215.122.106,17,1
1438318803712,0,201.126.50.225,53.175.187.109,1,1
1438318803712,0,201.126.50.225,101.217.51.58,1,1
1438318803443,268,170.232.18.85,145.187.160.5,6,2
1438318803712,0,103.25.53.67,182.55.158.230,6,1
1438318803712,0,201.126.50.225,166.75.118.19,1,1
1438318803712,0,150.173.59.49,15.164.121.117,6,1
1438318803712,0,134.215.207.1,103.48.91.14,1,1
1438318803712,0,201.126.50.225,70.28.61.116,1,1
1438318803712,0,1e12:4c65:fcf2:6604:2f25:af0c:a320:88e,1b97:f960:2e7d:988:3d84:5a2b:3821:bf79,17,1
1438318803712,0,201.126.60.249,72.91.207.112,17,1
1438318803713,0,201.126.50.225,111.144.104.141,1,1
1438318803713,0,201.126.50.225,104.164.146.10,1,1
1438318803713,0,201.126.50.225,95.96.187.7,1,1
1438318803713,0,0.102.139.249,145.5.111.48,6,1
1438318803713,0,201.126.50.225,171.188.181.71,1,1
1438318803713,0,201.126.50.225,170.98.138.235,1,1
1438318803713,0,201.126.50.225,77.243.14.221,1,1
1438318803713,0,201.126.50.225,2.190.54.253,1,1
1438318803713,0,201.126.50.225,59.46.73.236,1,1
1438318803713,0,186.78.77.60,182.55.2.16,6,1
1438318803713,0,201.126.50.225,196.23.251.58,1,1
1438318803713,0,201.126.50.225,170.65.240.151,1,1
1438318803713,0,201.126.50.225,24.247.97.22,1,1
1438318803713,0,99.235.49.56,134.215.206.136,6,1
1438318803574,138,19.244.240.169,201.126.34.115,6,3
1438318803713,0,163.148.88.160,145.187.93.240,6,1
1438318803713,0,213.151.29.54,145.182.67.186,6,1
1438318803713,0,109.93.63.68,201.126.20.29,17,1
1438318803713,0,98.49.198.131,201.126.50.225,1,1
1438318803713,0,68.222.31.4,200.55.45.149,17,1
1438318803713,0,56.85.78.205,134.138.51.206,6,1
1438318803713,0,208.101.154.155,182.55.198.200,17,1
1438318803713,0,162.72.8.126,201.126.50.225,1,1
1438318803713,0,191.57.135.130,201.126.50.225,1,1
1438318803714,0,174.75.57.146,201.126.50.225,1,1
1438318803714,0,109.87.129.72,134.138.171.150,6,1
1438318803714,0,201.126.33.80,193.131.186.97,1,1
1438318803714,0,23.55.180.96,201.126.50.225,1,1
1438318803714,0,42.180.84.47,145.182.67.207,6,1
1438318803714,0,167.95.216.12,201.126.50.225,1,1
1438318803714,0,103.25.53.67,182.55.158.242,6,1
1438318803714,0,201.126.50.225,86.93.70.189,1,1
1438318803714,0,201.126.50.225,24.142.161.55,1,1
1438318803714,0,201.126.50.225,177.131.242.21,1,1
1438318803714,0,201.126.50.225,79.152.202.11,1,1
1438318803714,0,201.126.50.225,22.205.122.22,1,1
1438318803714,0,201.126.50.225,65.149.238.16,1,1
1438318803714,0,201.126.50.225,164.108.62.189,1,1
1438318803714,0,201.126.50.225,107.100.150.178,1,1
1438318803714,0,201.126.50.225,5.144.18.179,1,1
1438318803641,73,180.151.139.165,182.55.235.104,17,4
1438318803327,387,15.183.159.37,145.187.34.67,6,6
1438318803715,0,201.126.50.225,103.84.191.48,1,1
1438318803715,0,169.1.187.114,201.126.50.225,1,1
1438318803715,0,201.126.50.225,186.86.44.28,1,1
1438318803715,0,201.126.50.225,195.187.57.28,1,1
1438318803715,0,201.126.50.225,102.73.34.67,1,1
1438318803715,0,201.126.50.225,121.64.114.180,1,1
1438318803715,0,201.126.50.225,216.146.119.220,1,1
1438318803715,0,201.126.50.225,86.191.173.168,1,1
1438318803715,0,201.126.50.225,210.193.111.62,1,1
1438318803715,0,201.126.50.225,85.155.235.9,1,1
1438318803715,0,201.126.50.225,115.177.194.28,1,1
1438318803715,0,201.126.50.225,120.156.85.185,1,1
1438318803715,0,201.126.50.225,108.22.239.234,1,1
1438318803715,0,0.51.229.82,200.55.22.159,6,1
1438318803715,0,111.214.178.129,201.126.50.225,1,1
1438318803715,0,9.119.124.75,201.126.50.225,1,1
1438318803715,0,201.126.50.225,171.149.193.115,1,1
1438318803715,0,201.126.50.225,173.97.93.42,1,1
1438318803716,0,201.126.50.225,48.29.231.253,1,1
1438318803716,0,201.126.50.225,173.236.6.69,1,1
1438318803716,0,201.126.50.225,86.61.230.113,1,1
1438318803716,0,103.25.53.67,182.55.158.244,6,1
1438318803716,0,122.197.96.135,145.182.81.125,6,1
1438318803716,0,207.220.73.143,136.67.173.165,6,1
1438318803716,0,53.105.23.7,145.182.111.234,6,1
1438318803715,0,32.193.9.18,145.187.26.209,6,2
1438318803716,0,201.126.50.225,15.231.59.212,1,1
1438318803716,0,201.126.50.225,42.1.167.141,1,1
1438318803716,0,201.126.50.225,163.54.139.107,1,1
1438318803716,0,201.126.50.225,89.226.197.85,1,1
1438318803716,0,201.126.50.225,94.228.115.91,1,1
1438318803716,0,20.213.44.78,201.126.44.123,6,1
1438318803716,0,201.126.50.225,162.124.212.102,1,1
1438318803716,0,201.126.50.225,110.216.17.30,1,1
1438318803716,0,106.184.186.174,134.138.171.150,6,1
1438318803716,0,201.126.50.225,73.156.76.196,1,1
1438318803716,0,214.203.72.103,182.55.235.104,17,1
1438318803716,0,0.51.229.82,145.182.126.86,6,1
1438318803621,95,163.148.88.188,136.67.243.49,6,10
1438318803717,0,95.166.230.42,145.5.43.162,6,1
1438318803717,0,201.126.50.225,210.43.168.5,1,1
1438318803717,0,201.126.50.225,51.64.154.18,1,1
1438318803717,0,201.126.50.225,72.211.5.108,1,1
1438318803717,0,201.126.50.225,171.7.24.4,1,1
1438318803717,0,124.107.103.206,134.138.29.62,17,1
1438318803717,0,201.126.50.225,89.248.42.102,1,1
1438318803717,0,82.59.237.1,201.126.50.225,1,1
1438318803717,0,201.126.50.225,26.159.90.53,1,1
1438318803717,0,201.126.50.225,94.37.55.215,1,1
1438318803717,0,201.126.50.225,22.203.160.100,1,1
1438318803717,0,201.126.50.225,68.20.189.87,1,1
1438318803717,0,201.126.50.225,185.41.47.216,1,1
1438318803717,0,201.126.50.225,95.143.37.81,1,1
1438318803717,0,201.126.50.225,185.147.47.227,1,1
1438318803717,0,201.126.50.225,127.44.193.204,1,1
1438318803717,0,201.126.50.225,124.54.195.96,1,1
1438318803717,0,201.126.50.225,79.146.231.44,1,1
1438318803717,0,201.126.50.225,184.101.232.23,1,1
1438318803717,0,201.126.50.225,106.207.136.173,1,1
1438318803717,0,201.126.50.225,48.118.135.6,1,1
1438318803718,0,0.102.139.249,134.215.201.151,6,1
1438318803718,0,201.126.50.225,72.41.65.91,1,1
1438318803401,316,18.123.209.217,201.126.34.87,6,3
1438318803718,0,168.233.99.234,201.126.50.225,1,1
1438318803718,0,201.126.50.225,120.207.148.61,1,1
1438318803718,0,201.126.50.225,162.10.97.162,1,1
1438318803718,0,201.126.50.225,72.62.7.47,1,1
1438318803718,0,85.196.167.205,182.55.209.52,6,1
1438318803718,0,201.126.50.225,102.2.51.70,1,1
1438318803714,3,145.160.73.210,76.85.201.141,17,6
1438318803718,0,213.246.164.7,134.215.91.50,17,1
1438318803718,0,221.107.149.147,145.182.143.233,6,1
1438318803718,0,201.126.50.225,162.232.140.158,1,1
1438318803718,0,213.246.164.12,134.215.91.50,17,1
1438318803718,0,198.104.248.32,201.126.13.193,6,1
1438318803718,0,201.126.50.225,23.69.242.65,1,1
1438318803718,0,201.126.50.225,110.37.23.151,1,1
1438318803718,0,201.126.50.225,91.12.49.40,1,1
1438318803718,0,4.101.58.242,201.126.50.225,1,1
1438318803718,0,201.126.50.225,65.0.101.232,1,1
1438318803718,0,201.126.50.225,3.186.255.44,1,1
1438318803718,0,67.57.124.199,182.55.73.172,6,1
1438318803718,0,84.235.227.138,201.126.50.225,1,1
1438318803718,0,103.25.53.67,182.55.158.232,6,1
1438318803718,0,134.215.207.21,107.167.119.175,1,1
1438318803718,0,201.126.50.225,210.6.130.117,1,1
1438318803718,0,201.126.50.225,68.137.8.25,1,1
1438318803718,0,100.50.209.180,200.60.159.125,17,1
1438318803718,0,201.126.50.225,217.70.215.79,1,1
1438318803718,0,201.126.42.250,0.21.217.159,17,1
1438318803718,0,201.126.50.225,186.178.103.194,1,1
1438318803718,0,67.233.116.25,201.126.50.225,1,1
1438318803718,0,116.187.212.212,201.126.50.225,1,1
1438318803718,0,201.126.50.225,5.132.176.184,1,1
1438318803719,0,201.126.50.225,117.221.125.123,1,1
1438318803719,0,201.126.50.225,173.218.113.174,1,1
1438318803719,0,150.173.61.8,166.23.98.97,6,1
1438318803719,0,185.167.238.171,201.126.50.225,1,1
1438318803719,0,201.126.50.225,171.57.196.186,1,1
1438318803719,0,168.6.181.28,134.215.45.13,17,1
1438318803406,312,13b6:2c16:f91b:91e3:9bae:5b23:5b58:bf6c,1e12:4c65:fc54:dfb4:d31:195a:bb90:a7b3,6,4
1438318803719,0,201.126.50.225,47.191.71.25,1,1
1438318803719,0,201.126.50.225,173.111.235.114,1,1
1438318803719,0,103.25.53.67,182.55.158.238,6,1
1438318803719,0,103.25.53.67,182.55.158.236,6,1
1438318803719,0,162.71.7.221,134.215.190.98,17,1
1438318803719,0,201.126.50.225,91.104.104.148,1,1
1438318803719,0,0.16.137.221,201.126.50.225,1,1
1438318803719,0,201.126.50.225,161.176.206.158,1,1
1438318803719,0,134.215.122.106,168.6.189.187,1,1
1438318803719,0,201.126.50.225,127.237.221.215,1,1
1438318803719,0,27.209.140.118,201.126.60.134,17,1
1438318803719,0,201.126.50.225,87.156.57.62,1,1
1438318803719,0,201.126.50.225,71.205.58.9,1,1
1438318803719,0,17.224.237.107,201.126.50.225,1,1
1438318803530,189,186.78.121.172,182.55.18.191,6,2
1438318803719,0,201.126.50.225,85.145.209.31,1,1
1438318803719,0,201.126.50.225,15.147.117.133,1,1
1438318803719,0,201.126.50.225,161.134.160.44,1,1
1438318803719,0,167.235.237.176,134.215.95.194,6,1
1438318803719,0,201.126.50.225,162.215.222.213,1,1
1438318803719,0,201.126.50.225,186.58.154.223,1,1
1438318803719,0,201.126.50.225,195.86.64.0,1,1
1438318803720,0,103.25.53.67,182.55.158.228,6,1
1438318803720,0,201.126.50.225,95.171.8.46,1,1
1438318803720,0,201.126.50.225,110.60.17.245,1,1
1438318803720,0,201.126.50.225,115.187.152.172,1,1
1438318803720,0,201.126.50.225,127.210.86.185,1,1
1438318803720,0,201.126.50.225,204.119.22.108,1,1
1438318803720,0,201.126.50.225,184.208.19.148,1,1
1438318803720,0,68.222.31.4,200.55.45.148,17,1
1438318803720,0,75.138.218.200,201.126.50.225,1,1
1438318803720,0,16.164.130.151,145.5.59.186,6,1
1438318803720,0,134.215.206.136,99.235.49.56,1,1
1438318803720,0,139.116.95.244,145.187.151.199,6,1
1438318803253,466,100.52.149.227,134.138.50.38,6,6
1438318803437,282,15.179.84.88,145.187.87.0,6,2
1438318803720,0,103.25.53.67,182.55.158.229,6,1
1438318803720,0,172.217.215.223,145.182.77.169,6,1
1438318803720,0,110.225.218.61,134.215.206.150,17,1
1438318803720,0,200.55.37.58,126.249.242.207,6,1
1438318803720,0,123.88.210.209,201.126.50.225,1,1
1438318803720,0,201.126.50.225,215.69.55.162,1,1
1438318803720,0,201.126.50.225,172.235.212.192,1,1
1438318803720,0,215.36.89.63,145.182.64.207,6,1
1438318803720,0,75.68.180.46,201.126.50.225,1,1
1438318803720,0,201.126.50.225,203.216.168.247,1,1
1438318803721,0,201.126.50.225,23.255.170.251,1,1
1438318803721,0,201.126.50.225,5.155.192.134,1,1
1438318803721,0,83.42.76.4,201.126.50.225,1,1
1438318803721,0,201.126.50.225,41.107.180.224,1,1
1438318803721,0,201.126.50.225,78.212.40.164,1,1
1438318803721,0,135.138.139.174,201.126.50.225,1,1
1438318803721,0,201.126.50.225,168.138.171.132,1,1
1438318803721,0,123.172.233.159,145.182.67.207,6,1
1438318803721,0,201.126.60.134,27.209.140.118,17,1
1438318803721,0,201.126.50.225,69.111.145.183,1,1
1438318803721,0,201.126.50.225,71.78.192.9,1,1
1438318803721,0,20.213.44.78,201.126.114.133,6,1
1438318803721,0,201.126.50.225,69.65.67.233,1,1
1438318803721,0,64.67.164.113,201.126.50.225,1,1
1438318803721,0,106.139.253.210,201.126.50.225,1,1
1438318803722,0,201.220.211.32,201.126.37.33,17,1
1438318803722,0,104.33.37.165,201.126.50.225,1,1
1438318803722,0,103.25.53.67,182.55.158.231,6,1
1438318803722,0,52.37.241.18,145.187.239.25,17,1
1438318803722,0,201.126.50.225,166.137.56.203,1,1
1438318803722,0,201.126.50.225,64.105.194.31,1,1
1438318803722,0,42.119.239.52,201.126.43.34,6,1
1438318803702,19,110.18.181.88,134.215.184.80,17,3
1438318803424,297,0.92.98.206,134.138.171.98,6,2
1438318803722,0,211.217.25.74,201.126.60.249,17,1
1438318803722,0,201.126.50.225,191.73.206.201,1,1
1438318803722,0,82.253.253.174,201.126.50.225,1,1
1438318803722,0,201.126.50.225,120.106.64.3,1,1
1438318803722,0,201.126.50.225,41.133.191.233,1,1
1438318803722,0,192.201.122.207,201.126.50.225,1,1
1438318803722,0,201.126.50.225,171.241.146.58,1,1
1438318803722,0,0.40.245.241,134.138.49.210,17,1
1438318803722,0,201.126.50.225,47.11.32.212,1,1
1438318803722,0,201.126.50.225,51.143.162.197,1,1
1438318803722,0,201.126.50.225,106.133.60.163,1,1
1438318803722,0,201.126.50.225,68.188.85.188,1,1
1438318803722,0,145.160.243.234,5.135.55.223,6,1
1438318803722,0,201.126.50.225,79.44.245.107,1,1
1438318803722,0,101.147.85.206,201.126.50.225,1,1
1438318803723,0,0.102.139.249,134.215.147.217,6,1
1438318803723,0,167.237.9.121,201.126.60.134,17,1
1438318803723,0,103.13.85.179,145.182.97.57,6,1
1438318803723,0,152.64.211.19,134.215.207.21,6,1
1438318803723,0,201.126.50.225,213.114.25.58,1,1
1438318803723,0,197.35.61.85,201.126.33.100,17,1
1438318803723,0,201.126.50.225,82.104.249.111,1,1
1438318803723,0,0.51.229.80,201.126.85.75,6,1
1438318803723,0,210.242.41.220,201.126.50.225,1,1
1438318803723,0,201.126.50.225,79.227.241.165,1,1
1438318803723,0,201.126.50.225,166.54.160.119,1,1
1438318803723,0,203.154.41.225,201.126.50.225,1,1
1438318803723,0,201.126.60.249,211.217.25.74,17,1
1438318803723,0,201.126.50.225,89.144.106.48,1,1
1438318803724,0,102.46.244.14,134.215.190.98,6,1
1438318803724,0,201.126.50.225,213.91.74.174,1,1
1438318803724,0,201.126.50.225,182.77.150.79,1,1
1438318803724,0,201.126.60.134,167.237.9.121,17,1
1438318803724,0,201.126.50.225,221.108.36.108,1,1
1438318803724,0,201.126.50.225,187.173.177.197,1,1
1438318803724,0,134.215.201.151,0.102.139.249,1,1
1438318803724,0,201.126.40.248,20.213.44.78,6,1
1438318803724,0,104.30.254.254,201.126.50.225,1,1
1438318803316,408,201.126.34.62,18.123.209.217,6,4
1438318803724,0,214.22.68.170,201.126.50.225,1,1
1438318803724,0,143.245.181.82,134.138.232.9,6,1
1438318803724,0,0.102.139.249,134.215.146.201,6,1
1438318803724,0,163.105.125.160,134.138.1.40,6,1
1438318803725,0,56.117.193.11,201.126.42.226,1,1
1438318803725,0,201.126.50.225,171.144.9.134,1,1
1438318803725,0,143.245.180.175,134.138.232.9,6,1
1438318803725,0,201.126.50.225,171.73.231.153,1,1
1438318803725,0,0.102.139.249,201.126.107.46,6,1
1438318803725,0,214.185.24.33,145.182.64.207,6,1
1438318803725,0,173.14.237.211,201.126.50.225,1,1
1438318803725,0,201.126.50.225,64.255.92.223,1,1
1438318803725,0,201.126.50.225,80.238.211.129,1,1
1438318803725,0,201.126.50.225,120.169.53.73,1,1
1438318803725,0,209.255.121.19,145.5.19.84,6,1
1438318803725,0,201.126.50.225,1.200.45.220,1,1
1438318803725,0,174.101.27.105,134.215.116.131,17,1
1438318803725,0,51.60.48.32,201.126.50.225,1,1
1438318803725,0,77.23.70.180,201.126.50.225,1,1
1438318803725,0,201.126.50.225,92.46.245.129,1,1
1438318803725,0,201.126.50.225,51.88.96.30,1,1
1438318803725,0,201.126.50.225,171.67.164.156,1,1
1438318803725,0,86.55.196.179,201.126.50.225,1,1
1438318803726,0,201.126.50.225,110.119.209.166,1,1
1438318803726,0,201.126.50.225,98.47.206.117,1,1
1438318803726,0,201.126.50.225,166.89.29.87,1,1
1438318803726,0,201.126.50.225,123.87.30.120,1,1
1438318803726,0,201.126.33.80,105.200.251.146,6,1
1438318803726,0,201.126.50.225,72.143.92.225,1,1
1438318803726,0,201.126.50.225,16.144.70.212,1,1
1438318803726,0,201.126.50.225,47.110.197.250,1,1
1438318803726,0,5.228.172.158,145.182.141.195,6,1
1438318803726,0,201.126.50.225,85.163.198.4,1,1
1438318803726,0,135.48.148.245,201.126.50.225,1,1
1438318803726,0,201.126.50.225,204.48.127.227,1,1
1438318803726,0,216.220.5.143,201.126.50.225,1,1
1438318803726,0,18c9:6b77:a40e:6451:bdc7:541b:6a7b:4ebd,1e12:41cf:f13a:e18b:bffd:8e1d:17f0:b3be,6,1
1438318803726,0,201.126.50.225,86.27.117.134,1,1
1438318803726,0,201.126.50.225,82.130.65.30,1,1
1438318803726,0,134.215.45.13,168.6.181.28,1,1
1438318803726,0,73.203.22.56,201.126.50.225,1,1
1438318803726,0,134.215.190.98,162.71.7.221,1,1
1438318803726,0,201.126.50.225,205.207.91.100,1,1
1438318803726,0,201.126.50.225,135.63.118.176,1,1
1438318803726,0,201.126.50.225,165.57.87.113,1,1
1438318803726,0,201.126.50.225,69.162.12.204,1,1
1438318803726,0,100.96.154.77,134.215.206.136,6,1
1438318803726,0,201.126.50.225,79.20.191.193,1,1
1438318803726,0,201.126.50.225,198.197.98.161,1,1
1438318803726,0,201.110.7.235,201.126.50.225,1,1
1438318803727,0,201.126.50.225,198.51.122.171,1,1
1438318803727,0,201.126.50.225,75.147.186.31,1,1
1438318803727,0,211.5.198.239,201.126.43.225,1,1
1438318803727,0,20.213.44.78,201.126.112.65,6,1
1438318803723,4,209.249.141.31,134.138.68.22,6,2
1438318803727,0,201.126.50.225,166.142.107.48,1,1
1438318803727,0,201.126.50.225,151.210.37.101,1,1
1438318803727,0,201.126.50.225,80.53.93.203,1,1
1438318803727,0,145.160.3.250,126.249.247.226,6,1
1438318803727,0,201.126.50.225,90.145.34.181,1,1
1438318803727,0,201.126.50.225,202.109.123.156,1,1
1438318803727,0,201.126.50.225,203.164.36.212,1,1
1438318803727,0,201.126.50.225,25.52.155.23,1,1
1438318803727,0,201.126.50.225,222.180.140.232,1,1
1438318803728,0,16.180.241.151,134.138.236.109,6,1
1438318803728,0,201.126.50.225,211.190.174.55,1,1
1438318803728,0,134.215.206.150,110.225.218.61,1,1
1438318803728,0,201.126.50.225,64.222.190.34,1,1
1438318803728,0,201.126.50.225,9.76.250.81,1,1
1438318803728,0,201.126.50.225,120.252.142.68,1,1
1438318803728,0,215.100.25.146,201.126.50.225,1,1
1438318803728,0,159.149.214.105,134.215.206.136,17,1
1438318803728,0,201.126.50.225,167.242.106.100,1,1
1438318803728,0,201.126.50.225,116.69.176.79,1,1
1438318803728,0,20.213.44.78,201.126.35.137,6,1
1438318803728,0,198.138.221.173,201.126.50.225,1,1
1438318803728,0,201.126.50.225,95.177.180.26,1,1
1438318803728,0,201.126.50.225,173.222.91.105,1,1
1438318803728,0,201.126.50.225,106.142.124.81,1,1
